id_cliente,zona,pais,tipo_de_producto,canal_de_venta,prioridad,fecha_pedido,id_pedido,fecha_envio,unidades,precio_unitario,coste_unitario,importe_venta_total,importe_coste_total
C8216,Africa,Sierra Leone,Cosmeticos,Offline,Media,44754,821671187,44784,9619,437.2,263.33,4205426.8,2532971.27
C4660,Europa,Andorra,Verduras,Online,Media,43938,466092240,43964,5906,154.06,90.93,909878.36,537032.5800000001
C4989,Africa,Seychelles,Alimento infantil,Offline,Media,44804,498948657,44820,8850,255.28,159.42,2259228,1410867
C3687,Europa,Andorra,Domestico,Online,Baja,44260,368726766,44279,3299,668.27,502.54,2204622.73,1657879.46
C4942,Centroamerica y Caribe,Costa Rica,Bebida,Offline,Baja,44058,494225394,44098,1132,47.45,31.79,53713.4,35986.28
C9145,Africa,Burundi,Cosmeticos,Offline,Baja,44007,914555871,44054,6261,437.2,263.33,2737309.1999999997,1648709.13
C8391,Australia y Oceania,Fiji,Ropa,Online,Media,44589,839142024,44635,9627,109.28,35.84,1052038.56,345031.68000000005
C8977,Norteamerica,Canada,Bebida,Online,Media,44342,897720181,44349,4206,47.45,31.79,199574.7,133708.74
C8903,Asia,Philippines,Bebida,Offline,Critica,44560,890339171,44601,1,47.45,31.79,47.45,31.79
C2373,Asia,Turkmenistan,Snacks,Offline,Baja,44599,237360322,44616,9049,152.58,97.44,1380696.4200000002,881734.5599999999
C2294,Europa,Ukraine,Ropa,Online,Alta,44480,229457461,44526,417,109.28,35.84,45569.76,14945.28
C8776,Asia,Indonesia,Cuidado personal,Online,Media,44375,877616918,44375,5203,81.73,56.67,425241.19,294854.01
C4631,Africa,Sao Tome and Principe,Verduras,Offline,Baja,44076,463137519,44118,1539,154.06,90.93,237098.34,139941.27000000002
C4876,Asia,Indonesia,Cuidado personal,Online,Critica,44571,487630593,44617,9584,81.73,56.67,783300.3200000001,543125.28
C7230,Asia,India,Verduras,Online,Critica,44380,723019969,44404,6531,154.06,90.93,1006165.86,593863.8300000001
C5615,Africa,Israel,Alimento infantil,Online,Media,44261,561541974,44265,1604,255.28,159.42,409469.12,255709.68
C3657,Africa,Qatar,Verduras,Online,Alta,44596,365745437,44596,1057,154.06,90.93,162841.42,96113.01000000001
C1184,Africa,Liberia,Domestico,Offline,Alta,44869,118491685,44909,3178,668.27,502.54,2123762.06,1597072.12
C7729,Africa,South Sudan,Domestico,Online,Alta,44190,772954547,44230,3282,668.27,502.54,2193262.14,1649336.28
C2026,Europa,Latvia,Verduras,Online,Media,43903,202620351,43932,8719,154.06,90.93,1343249.1400000001,792818.67
C8512,Centroamerica y Caribe,Saint Lucia,Frutas,Offline,Baja,43933,851287925,43957,3869,9.33,6.92,36097.77,26773.48
C2830,Africa,Mali,Verduras,Offline,Critica,44352,283068597,44360,5143,154.06,90.93,792330.58,467652.99000000005
C6323,Europa,Portugal,Bebida,Offline,Media,44857,632386195,44907,5983,47.45,31.79,283893.35000000003,190199.57
C9539,Asia,Malaysia,Snacks,Online,Critica,44247,953977048,44277,1863,152.58,97.44,284256.54000000004,181530.72
C3728,Europa,Spain,Cosmeticos,Online,Baja,44078,372889983,44099,5287,437.2,263.33,2311476.4,1392225.71
C3344,Europa,Slovenia,Ropa,Offline,Media,43966,334486329,43973,793,109.28,35.84,86659.04000000001,28421.120000000003
C5544,Africa,Jordan,Verduras,Offline,Media,44194,554439914,44204,9946,154.06,90.93,1532280.76,904389.78
C3687,Centroamerica y Caribe,Honduras,Domestico,Online,Media,44150,368737065,44166,6347,668.27,502.54,4241509.6899999995,3189621.3800000004
C9836,Africa,Lebanon,Material de oficina,Online,Baja,43889,983676612,43939,624,651.21,524.96,406355.04000000004,327575.04000000004
C5258,Africa,Tunisia,Cereales,Online,Media,44657,525869882,44703,5439,205.7,117.11,1118802.3,636961.29
C7922,Europa,Romania,Frutas,Offline,Alta,44193,792240703,44225,484,9.33,6.92,4515.72,3349.2799999999997
C5000,Europa,Netherlands,Cereales,Offline,Alta,44560,500025403,44607,7483,205.7,117.11,1539253.0999999999,876334.13
C2367,Africa,Azerbaijan,Frutas,Online,Baja,44311,236772811,44327,5191,9.33,6.92,48432.03,35921.72
C2103,Europa,Slovenia,Domestico,Online,Media,44238,210344254,44270,4394,668.27,502.54,2936378.38,2208160.7600000002
C6989,Africa,Chad,Ropa,Online,Critica,44754,698913562,44775,2909,109.28,35.84,317895.52,104258.56000000001
C7009,Australia y Oceania,Nauru,Verduras,Online,Media,44333,700967061,44360,585,154.06,90.93,90125.1,53194.05
C1853,Africa,Kenya,Ropa,Offline,Baja,44204,185303580,44234,4302,109.28,35.84,470122.56,154183.68000000002
C5410,Centroamerica y Caribe,Jamaica,Cuidado personal,Online,Alta,44701,541034448,44723,2971,81.73,56.67,242819.83000000002,168366.57
C5275,Europa,Bosnia and Herzegovina,Alimento infantil,Offline,Baja,44737,527583491,44773,2534,255.28,159.42,646879.52,403970.27999999997
C3246,Centroamerica y Caribe,Antigua and Barbuda,Cuidado personal,Offline,Critica,44417,324687039,44433,965,81.73,56.67,78869.45,54686.55
C1823,Europa,Romania,Cosmeticos,Online,Media,44513,182393920,44561,3269,437.2,263.33,1429206.8,860825.7699999999
C8710,Asia,Kazakhstan,Frutas,Offline,Critica,43859,871065461,43884,6482,9.33,6.92,60477.06,44855.44
C5313,Africa,Burkina Faso,Material de oficina,Offline,Alta,44043,531375491,44077,4671,651.21,524.96,3041801.91,2452088.16
C5243,Centroamerica y Caribe,Saint Lucia,Cereales,Offline,Baja,44713,524310338,44735,3935,205.7,117.11,809429.5,460827.85
C4811,Centroamerica y Caribe,Jamaica,Snacks,Offline,Alta,44097,481168830,44124,7404,152.58,97.44,1129702.32,721445.76
C5535,Africa,Bahrain,Domestico,Online,Media,44747,553562295,44795,239,668.27,502.54,159716.53,120107.06
C9634,Africa,Pakistan,Cereales,Offline,Critica,44662,963414561,44685,4633,205.7,117.11,953008.1,542570.63
C6529,Centroamerica y Caribe,Saint Lucia,Cereales,Online,Baja,44079,652961957,44081,4808,205.7,117.11,989005.6,563064.88
C4347,Africa,Angola,Snacks,Online,Critica,43901,434753310,43928,2021,152.58,97.44,308364.18000000005,196926.24
C7416,Europa,Kosovo,Cosmeticos,Online,Baja,44133,741649949,44183,9556,437.2,263.33,4177883.1999999997,2516381.48
C2768,Europa,Georgia,Frutas,Offline,Baja,44409,276825702,44419,7732,9.33,6.92,72139.56,53505.44
C9637,Australia y Oceania,Nauru,Domestico,Online,Media,44506,963766896,44521,8896,668.27,502.54,5944929.92,4470595.84
C2962,Australia y Oceania,Solomon Islands,Material de oficina,Online,Baja,44871,296272361,44876,2430,651.21,524.96,1582440.3,1275652.8
C7884,Asia,Thailand,Alimento infantil,Offline,Critica,44010,788453423,44047,9744,255.28,159.42,2487448.32,1553388.48
C5247,Europa,Russia,Cereales,Offline,Media,44230,524733912,44235,9280,205.7,117.11,1908896,1086780.8
C8098,Australia y Oceania,Samoa,Frutas,Online,Media,44852,809850156,44869,1513,9.33,6.92,14116.29,10469.96
C3188,Australia y Oceania,Vanuatu,Snacks,Offline,Baja,44822,318850982,44840,3946,152.58,97.44,602080.68,384498.24
C9470,Africa,Lesotho,Frutas,Offline,Alta,44278,947097718,44296,6116,9.33,6.92,57062.28,42322.72
C1602,Australia y Oceania,Solomon Islands,Bebida,Online,Alta,44026,160264194,44040,4591,47.45,31.79,217842.95,145947.88999999998
C4443,Asia,Taiwan,Snacks,Offline,Critica,43974,444336736,43991,7969,152.58,97.44,1215910.02,776499.36
C7556,Asia,Singapore,Verduras,Online,Baja,44700,755614173,44726,1880,154.06,90.93,289632.8,170948.40000000002
C5707,Africa,Ghana,Verduras,Offline,Media,44840,570707833,44841,3985,154.06,90.93,613929.1,362356.05000000005
C3365,Europa,Belarus,Bebida,Offline,Alta,44744,336541545,44791,8977,47.45,31.79,425958.65,285378.83
C1203,Africa,Lesotho,Snacks,Offline,Critica,43864,120351636,43887,3578,152.58,97.44,545931.24,348640.32
C9596,Africa,Democratic Republic of the Congo,Cereales,Online,Critica,44407,959686934,44441,1545,205.7,117.11,317806.5,180934.95
C8124,Europa,San Marino,Frutas,Online,Baja,44555,812408769,44600,8663,9.33,6.92,80825.79,59947.96
C4066,Africa,Mauritius,Frutas,Online,Media,44199,406690967,44207,7749,9.33,6.92,72298.17,53623.08
C9910,Europa,Kosovo,Verduras,Online,Media,44422,991019856,44464,3653,154.06,90.93,562781.18,332167.29000000004
C2841,Africa,Tunisia,Verduras,Offline,Alta,43845,284194266,43846,8254,154.06,90.93,1271611.24,750536.2200000001
C1253,Europa,Czech Republic,Material de oficina,Online,Alta,44367,125325524,44371,5463,651.21,524.96,3557560.23,2867856.48
C6238,Australia y Oceania,Federated States of Micronesia,Cosmeticos,Offline,Baja,44379,623837459,44387,6222,437.2,263.33,2720258.4,1638439.26
C6094,Europa,Estonia,Domestico,Offline,Media,44508,609466397,44540,3506,668.27,502.54,2342954.62,1761905.24
C7822,Asia,Nepal,Frutas,Offline,Baja,43961,782261168,43997,7318,9.33,6.92,68276.94,50640.56
C5625,Africa,Democratic Republic of the Congo,Bebida,Offline,Media,44180,562583100,44220,9696,47.45,31.79,460075.2,308235.83999999997
C3411,Asia,Singapore,Snacks,Offline,Alta,44144,341106021,44147,9707,152.58,97.44,1481094.06,945850.08
C1288,Asia,India,Bebida,Online,Alta,44023,128816258,44024,8448,47.45,31.79,400857.60000000003,268561.92
C9070,Africa,Angola,Cereales,Offline,Media,44655,907012641,44700,4051,205.7,117.11,833290.7,474412.61
C5773,Asia,Kyrgyzstan,Alimento infantil,Online,Critica,43895,577306497,43902,6676,255.28,159.42,1704249.28,1064287.92
C7116,Africa,Burundi,Domestico,Offline,Critica,44439,711621654,44441,3516,668.27,502.54,2349637.32,1766930.6400000001
C7021,Africa,South Africa,Material de oficina,Online,Media,43913,702194440,43920,3794,651.21,524.96,2470690.74,1991698.2400000002
C9115,Europa,Georgia,Cereales,Offline,Baja,44787,911573684,44823,3765,205.7,117.11,774460.5,440919.15
C4226,Africa,The Gambia,Bebida,Offline,Baja,44458,422620713,44474,1715,47.45,31.79,81376.75,54519.85
C1885,Asia,Nepal,Domestico,Online,Critica,44122,188509356,44135,2963,668.27,502.54,1980084.01,1489026.02
C7827,Europa,Albania,Verduras,Online,Media,44081,782725942,44089,4855,154.06,90.93,747961.3,441465.15
C1490,Centroamerica y Caribe,Dominica,Material de oficina,Online,Critica,44259,149069297,44277,1772,651.21,524.96,1153944.12,930229.1200000001
C3516,Africa,Oman,Bebida,Online,Media,44728,351650750,44751,126,47.45,31.79,5978.700000000001,4005.54
C8248,Africa,Ethiopia,Cereales,Online,Media,44141,824894130,44185,3359,205.7,117.11,690946.2999999999,393372.49
C6235,Centroamerica y Caribe,Saint Kitts and Nevis,Bebida,Online,Alta,44429,623535764,44440,6944,47.45,31.79,329492.80000000005,220749.75999999998
C6726,Africa,The Gambia,Verduras,Online,Media,44017,672624480,44065,3386,154.06,90.93,521647.16000000003,307888.98000000004
C6175,Africa,Rwanda,Cosmeticos,Online,Media,44607,617521607,44644,7221,437.2,263.33,3157021.1999999997,1901505.93
C1739,Asia,Japan,Frutas,Offline,Critica,44396,173900973,44396,17,9.33,6.92,158.61,117.64
C4777,Europa,Ireland,Verduras,Online,Baja,44858,477748906,44883,5373,154.06,90.93,827764.38,488566.89
C9353,Europa,Andorra,Alimento infantil,Offline,Media,43962,935364234,43996,3918,255.28,159.42,1000187.04,624607.5599999999
C5733,Asia,Kazakhstan,Snacks,Online,Critica,43997,573358285,44011,8313,152.58,97.44,1268397.54,810018.72
C2886,Europa,Italy,Verduras,Offline,Alta,44790,288654887,44833,8251,154.06,90.93,1271149.06,750263.43
C5984,Africa,Tanzania,Snacks,Offline,Baja,44228,598490369,44234,5455,152.58,97.44,832323.9,531535.2
C2904,Centroamerica y Caribe,Antigua and Barbuda,Ropa,Offline,Critica,43997,290413558,44031,8680,109.28,35.84,948550.4,311091.2
C4722,Africa,Qatar,Cosmeticos,Online,Media,43843,472285783,43857,8713,437.2,263.33,3809323.6,2294394.29
C5222,Africa,Jordan,Carnicos,Offline,Media,44181,522280871,44208,3371,421.89,364.69,1422191.19,1229369.99
C3388,Centroamerica y Caribe,El Salvador,Domestico,Online,Baja,44527,338885152,44541,2502,668.27,502.54,1672011.54,1257355.08
C7908,Australia y Oceania,Tonga,Domestico,Offline,Baja,44024,790897452,44029,2986,668.27,502.54,1995454.22,1500584.4400000002
C5674,Africa,Madagascar,Carnicos,Offline,Alta,44049,567429101,44093,3735,421.89,364.69,1575759.15,1362117.15
C2279,Africa,Seychelles,Alimento infantil,Offline,Media,44559,227903926,44571,691,255.28,159.42,176398.48,110159.21999999999
C8520,Africa,Swaziland,Bebida,Offline,Media,44615,852058255,44620,1827,47.45,31.79,86691.15000000001,58080.33
C8899,Australia y Oceania,Tonga,Cereales,Online,Critica,43946,889940917,43951,2149,205.7,117.11,442049.3,251669.38999999998
C2119,Africa,Azerbaijan,Bebida,Offline,Media,44516,211913239,44527,8692,47.45,31.79,412435.4,276318.68
C5586,Africa,Madagascar,Cereales,Offline,Critica,44783,558649051,44788,5523,205.7,117.11,1136081.0999999999,646798.53
C5911,Africa,Iran,Alimento infantil,Online,Alta,44393,591134679,44431,8743,255.28,159.42,2231913.04,1393809.0599999998
C8406,Australia y Oceania,New Zealand,Cosmeticos,Offline,Baja,44708,840668952,44752,1479,437.2,263.33,646618.7999999999,389465.06999999995
C5588,Africa,Democratic Republic of the Congo,Domestico,Online,Critica,44103,558863198,44127,8894,668.27,502.54,5943593.38,4469590.76
C8676,Europa,Lithuania,Alimento infantil,Offline,Baja,44754,867641246,44769,3180,255.28,159.42,811790.4,506955.6
C7092,Africa,Seychelles,Cereales,Online,Baja,44808,709239423,44828,8561,205.7,117.11,1760997.7,1002578.71
C8962,Europa,Croatia,Cereales,Online,Critica,44124,896206557,44151,6291,205.7,117.11,1294058.7,736739.01
C9614,Africa,Swaziland,Alimento infantil,Online,Critica,44799,961403977,44839,9656,255.28,159.42,2464983.68,1539359.5199999998
C5080,Asia,Singapore,Snacks,Online,Alta,44374,508005511,44423,8975,152.58,97.44,1369405.5,874524
C5594,Europa,Germany,Frutas,Online,Critica,44717,559497487,44726,6595,9.33,6.92,61531.35,45637.4
C4096,Europa,Norway,Cosmeticos,Online,Baja,44185,409678733,44198,1896,437.2,263.33,828931.2,499273.68
C7726,Asia,Malaysia,Cosmeticos,Online,Media,44418,772660577,44434,6290,437.2,263.33,2749988,1656345.7
C6328,Europa,Austria,Bebida,Online,Critica,44590,632866847,44604,8219,47.45,31.79,389991.55000000005,261282.00999999998
C3950,Asia,Malaysia,Snacks,Online,Media,44022,395033872,44035,8156,152.58,97.44,1244442.4800000002,794720.64
C5342,Africa,Lesotho,Cuidado personal,Offline,Alta,44793,534210479,44802,3607,81.73,56.67,294800.11,204408.69
C2457,Africa,Benin,Frutas,Offline,Alta,43908,245757997,43920,4107,9.33,6.92,38318.31,28420.44
C5953,Europa,Greece,Material de oficina,Offline,Baja,44260,595350253,44279,6225,651.21,524.96,4053782.25,3267876
C4689,Europa,Lithuania,Cereales,Offline,Baja,44715,468973577,44755,8558,205.7,117.11,1760380.5999999999,1002227.38
C6229,Africa,Comoros,Carnicos,Offline,Alta,44806,622926795,44830,6736,421.89,364.69,2841851.04,2456551.84
C5338,Asia,Myanmar,Domestico,Offline,Media,44213,533821237,44248,8421,668.27,502.54,5627501.67,4231889.34
C6485,Africa,Ethiopia,Cuidado personal,Online,Baja,44330,648580729,44351,8306,81.73,56.67,678849.38,470701.02
C1344,Africa,Guinea,Cereales,Offline,Critica,44608,134441602,44656,3112,205.7,117.11,640138.3999999999,364446.32
C9289,Centroamerica y Caribe,Saint Lucia,Cosmeticos,Offline,Baja,44125,928952682,44140,6597,437.2,263.33,2884208.4,1737188.01
C9899,Africa,Eritrea,Material de oficina,Offline,Media,44192,989975297,44234,4545,651.21,524.96,2959749.45,2385943.2
C1456,Africa,Niger,Cuidado personal,Offline,Baja,44702,145683276,44730,9774,81.73,56.67,798829.02,553892.5800000001
C5445,Centroamerica y Caribe,Barbados,Cosmeticos,Online,Media,44649,544562947,44692,7132,437.2,263.33,3118110.4,1878069.5599999998
C8054,Australia y Oceania,Tonga,Snacks,Offline,Critica,44742,805413138,44783,8501,152.58,97.44,1297082.58,828337.44
C9673,Asia,Indonesia,Bebida,Offline,Baja,44792,967345178,44833,7789,47.45,31.79,369588.05000000005,247612.31
C2397,Asia,Indonesia,Ropa,Online,Alta,44234,239782893,44283,5941,109.28,35.84,649232.48,212925.44000000003
C1524,Africa,Lebanon,Cuidado personal,Offline,Critica,44739,152462613,44774,5930,81.73,56.67,484658.9,336053.10000000003
C5054,Africa,Afghanistan,Ropa,Online,Critica,44470,505433166,44478,7760,109.28,35.84,848012.8,278118.4
C7190,Europa,Hungary,Frutas,Offline,Baja,44869,719055879,44909,3468,9.33,6.92,32356.44,23998.56
C2840,Africa,Gabon,Cosmeticos,Offline,Media,43872,284004580,43912,2121,437.2,263.33,927301.2,558522.9299999999
C1112,Asia,Mongolia,Material de oficina,Offline,Media,44780,111265599,44811,4818,651.21,524.96,3137529.7800000003,2529257.2800000003
C2821,Norteamerica,Canada,Alimento infantil,Offline,Baja,44255,282137763,44280,9689,255.28,159.42,2473407.92,1544620.38
C4982,Africa,Afghanistan,Domestico,Online,Alta,44327,498232400,44374,6894,668.27,502.54,4607053.38,3464510.7600000002
C5314,Europa,Liechtenstein,Cereales,Offline,Media,44563,531473338,44572,3626,205.7,117.11,745868.2,424640.86
C6740,Centroamerica y Caribe,Honduras,Alimento infantil,Online,Critica,44674,674096906,44713,9109,255.28,159.42,2325345.52,1452156.7799999998
C3886,Norteamerica,Mexico,Alimento infantil,Online,Alta,44000,388651931,44050,9598,255.28,159.42,2450177.44,1530113.16
C5579,Africa,Liberia,Material de oficina,Online,Media,44112,557999742,44132,3378,651.21,524.96,2199787.3800000004,1773314.8800000001
C3353,Europa,Ireland,Snacks,Offline,Alta,44120,335314166,44136,5768,152.58,97.44,880081.4400000001,562033.92
C2940,Africa,Morocco,Carnicos,Offline,Critica,44324,294081532,44340,4115,421.89,364.69,1736077.3499999999,1500699.35
C1781,Centroamerica y Caribe,Dominica,Ropa,Offline,Media,44650,178100669,44690,2801,109.28,35.84,306093.28,100387.84000000001
C2514,Africa,Cameroon,Domestico,Offline,Media,44125,251482903,44141,8234,668.27,502.54,5502535.18,4137914.3600000003
C8486,Asia,Nepal,Carnicos,Offline,Baja,44534,848652064,44550,3860,421.89,364.69,1628495.4,1407703.4
C1243,Europa,Albania,Cereales,Online,Critica,44676,124344480,44697,5150,205.7,117.11,1059355,603116.5
C8036,Asia,Maldives,Cuidado personal,Online,Baja,44020,803608977,44022,4609,81.73,56.67,376693.57,261192.03
C7318,Africa,Turkey,Ropa,Offline,Alta,44269,731806886,44314,6775,109.28,35.84,740372,242816.00000000003
C5246,Australia y Oceania,New Zealand,Verduras,Offline,Critica,44663,524612033,44682,3213,154.06,90.93,494994.78,292158.09
C4180,Africa,Lebanon,Cereales,Offline,Alta,44588,418010747,44599,7524,205.7,117.11,1547686.7999999998,881135.64
C7183,Europa,Luxembourg,Ropa,Online,Baja,44100,718301856,44147,336,109.28,35.84,36718.08,12042.240000000002
C4520,Africa,Togo,Ropa,Online,Media,44446,452096688,44457,4311,109.28,35.84,471106.08,154506.24000000002
C5163,Europa,Hungary,Cuidado personal,Offline,Alta,44408,516319072,44439,9142,81.73,56.67,747175.66,518077.14
C5282,Europa,Lithuania,Domestico,Online,Baja,43961,528205335,44006,6551,668.27,502.54,4377836.77,3292139.54
C1753,Asia,Bangladesh,Material de oficina,Offline,Media,44792,175304305,44822,5294,651.21,524.96,3447505.74,2779138.24
C5654,Asia,China,Bebida,Online,Baja,44558,565477311,44583,6157,47.45,31.79,292149.65,195731.03
C1768,Africa,Equatorial Guinea,Carnicos,Offline,Media,44717,176898181,44728,6958,421.89,364.69,2935510.62,2537513.02
C7080,Europa,Belgium,Cereales,Offline,Media,44787,708053243,44816,7544,205.7,117.11,1551800.7999999998,883477.84
C3277,Africa,Turkey,Snacks,Online,Alta,43910,327741324,43919,4796,152.58,97.44,731773.68,467322.24
C4250,Asia,Indonesia,Cuidado personal,Offline,Media,44507,425073754,44552,7625,81.73,56.67,623191.25,432108.75
C6594,Europa,Russia,Frutas,Online,Baja,44447,659474360,44464,1973,9.33,6.92,18408.09,13653.16
C3106,Europa,Armenia,Carnicos,Online,Media,43835,310679471,43857,5814,421.89,364.69,2452868.46,2120307.66
C5287,Centroamerica y Caribe,Belize,Cosmeticos,Online,Critica,44488,528737914,44531,4153,437.2,263.33,1815691.5999999999,1093609.49
C2840,Europa,Finland,Snacks,Offline,Alta,44195,284011018,44221,4026,152.58,97.44,614287.0800000001,392293.44
C4171,Australia y Oceania,Samoa,Alimento infantil,Offline,Baja,44544,417172610,44549,9501,255.28,159.42,2425415.28,1514649.42
C4892,Africa,The Gambia,Cosmeticos,Offline,Critica,44139,489209020,44170,6675,437.2,263.33,2918310,1757727.75
C1314,Europa,Greece,Domestico,Online,Baja,44341,131419074,44380,8679,668.27,502.54,5799915.33,4361544.66
C3954,Europa,Finland,Bebida,Online,Critica,44568,395414102,44596,674,47.45,31.79,31981.300000000003,21426.46
C6031,Centroamerica y Caribe,Trinidad and Tobago,Cereales,Offline,Baja,43866,603117930,43902,4853,205.7,117.11,998262.1,568334.83
C5967,Asia,Vietnam,Frutas,Online,Baja,44557,596766889,44572,5439,9.33,6.92,50745.87,37637.88
C2889,Asia,Indonesia,Cuidado personal,Offline,Media,44414,288909804,44418,3686,81.73,56.67,301256.78,208885.62
C1124,Europa,Norway,Cereales,Online,Media,44485,112408006,44492,2882,205.7,117.11,592827.4,337511.02
C5704,Africa,Zimbabwe,Cuidado personal,Offline,Critica,44404,570435321,44419,3343,81.73,56.67,273223.39,189447.81
C8864,Africa,Namibia,Alimento infantil,Online,Critica,43949,886478078,43980,7418,255.28,159.42,1893667.04,1182577.5599999998
C3543,Australia y Oceania,Tonga,Cereales,Online,Alta,44609,354335105,44658,4487,205.7,117.11,922975.8999999999,525472.57
C5881,Asia,Malaysia,Carnicos,Online,Critica,43848,588117730,43872,5960,421.89,364.69,2514464.4,2173552.4
C5722,Africa,Egypt,Bebida,Online,Critica,43972,572249782,43972,282,47.45,31.79,13380.900000000001,8964.78
C7114,Africa,Saudi Arabia,Domestico,Offline,Baja,44302,711467587,44339,7924,668.27,502.54,5295371.4799999995,3982126.96
C5808,Centroamerica y Caribe,Panama,Material de oficina,Online,Critica,44830,580819976,44858,6393,651.21,524.96,4163185.5300000003,3356069.2800000003
C2756,Centroamerica y Caribe,Haiti,Material de oficina,Online,Media,44647,275668275,44681,5223,651.21,524.96,3401269.83,2741866.08
C8616,Africa,Mauritania,Cereales,Offline,Alta,44560,861686313,44560,983,205.7,117.11,202203.09999999998,115119.13
C3248,Africa,The Gambia,Carnicos,Offline,Critica,44477,324860417,44518,2271,421.89,364.69,958112.19,828210.99
C3214,Europa,Ireland,Snacks,Offline,Critica,43933,321489417,43934,4718,152.58,97.44,719872.4400000001,459721.92
C3281,Europa,San Marino,Cosmeticos,Online,Baja,44695,328184640,44741,5983,437.2,263.33,2615767.6,1575503.39
C7918,Africa,United Arab Emirates,Material de oficina,Offline,Baja,43981,791869914,44004,760,651.21,524.96,494919.60000000003,398969.60000000003
C8797,Africa,Mauritania,Cuidado personal,Online,Media,44375,879781568,44425,5771,81.73,56.67,471663.83,327042.57
C7294,Centroamerica y Caribe,Nicaragua,Carnicos,Offline,Critica,43909,729468429,43934,4773,421.89,364.69,2013680.97,1740665.3699999999
C9987,Asia,Malaysia,Ropa,Offline,Alta,43895,998791825,43911,3551,109.28,35.84,388053.28,127267.84000000001
C6159,Africa,Zambia,Cosmeticos,Online,Alta,44226,615925586,44252,4923,437.2,263.33,2152335.6,1296373.5899999999
C8293,Africa,Malawi,Frutas,Online,Baja,43897,829356038,43919,3737,9.33,6.92,34866.21,25860.04
C2578,Africa,Lesotho,Cuidado personal,Offline,Alta,44660,257882010,44668,1872,81.73,56.67,152998.56,106086.24
C7406,Africa,Malawi,Carnicos,Offline,Baja,44238,740614831,44242,3241,421.89,364.69,1367345.49,1181960.29
C5869,Africa,Iraq,Carnicos,Offline,Critica,44154,586978328,44171,8786,421.89,364.69,3706725.54,3204166.34
C4267,Asia,Turkmenistan,Domestico,Offline,Media,43991,426708829,44007,1480,668.27,502.54,989039.6,743759.2000000001
C9598,Africa,United Arab Emirates,Material de oficina,Offline,Baja,44001,959855163,44010,1328,651.21,524.96,864806.88,697146.88
C7067,Asia,Maldives,Domestico,Online,Alta,44581,706778657,44599,366,668.27,502.54,244586.82,183929.64
C9581,Europa,Romania,Domestico,Online,Critica,44710,958153140,44713,7661,668.27,502.54,5119616.47,3849958.94
C8249,Africa,Lebanon,Cosmeticos,Offline,Critica,44558,824964940,44597,4313,437.2,263.33,1885643.5999999999,1135742.29
C3885,Europa,Portugal,Cosmeticos,Online,Alta,43920,388512885,43954,8451,437.2,263.33,3694777.1999999997,2225401.83
C2504,Europa,Bosnia and Herzegovina,Material de oficina,Offline,Critica,44826,250408303,44841,236,651.21,524.96,153685.56,123890.56000000001
C1825,Africa,Iraq,Snacks,Offline,Critica,44752,182575023,44797,6861,152.58,97.44,1046851.3800000001,668535.84
C4772,Europa,Moldova,Ropa,Offline,Critica,44457,477249372,44506,7549,109.28,35.84,824954.72,270556.16000000003
C5969,Africa,Liberia,Cereales,Offline,Alta,44322,596980178,44364,8556,205.7,117.11,1759969.2,1001993.16
C5246,Africa,Sudan,Alimento infantil,Online,Baja,43831,524628770,43833,8166,255.28,159.42,2084616.48,1301823.72
C3133,Africa,Democratic Republic of the Congo,Cosmeticos,Online,Media,44183,313368976,44229,1698,437.2,263.33,742365.6,447134.33999999997
C5366,Africa,Morocco,Snacks,Offline,Media,44633,536687123,44635,6501,152.58,97.44,991922.5800000001,633457.44
C9383,Centroamerica y Caribe,Saint Vincent and the Grenadines,Frutas,Online,Media,44063,938382041,44103,6954,9.33,6.92,64880.82,48121.68
C8825,Africa,Pakistan,Domestico,Offline,Baja,44632,882565057,44670,9468,668.27,502.54,6327180.359999999,4758048.72
C7036,Europa,Sweden,Cereales,Online,Alta,43948,703659999,43965,7485,205.7,117.11,1539664.5,876568.35
C3564,Australia y Oceania,Palau,Cuidado personal,Online,Critica,43945,356403195,43954,6480,81.73,56.67,529610.4,367221.60000000003
C7658,Europa,Poland,Cereales,Offline,Critica,44089,765843474,44125,8958,205.7,117.11,1842660.5999999999,1049071.38
C6773,Africa,Equatorial Guinea,Carnicos,Online,Critica,43997,677342164,44027,9453,421.89,364.69,3988126.17,3447414.57
C7065,Australia y Oceania,Kiribati,Domestico,Offline,Media,43951,706573092,43966,9535,668.27,502.54,6371954.45,4791718.9
C1895,Asia,Myanmar,Cereales,Offline,Critica,44383,189522588,44409,2800,205.7,117.11,575960,327908
C3324,Centroamerica y Caribe,Haiti,Domestico,Online,Critica,44304,332489478,44342,9880,668.27,502.54,6602507.6,4965095.2
C1620,Africa,Mauritius,Snacks,Online,Media,43916,162085092,43953,3435,152.58,97.44,524112.30000000005,334706.39999999997
C5752,Europa,Luxembourg,Cereales,Online,Critica,44092,575233256,44140,3158,205.7,117.11,649600.6,369833.38
C2891,Australia y Oceania,Tonga,Ropa,Offline,Baja,44804,289170300,44815,773,109.28,35.84,84473.44,27704.320000000003
C7914,Europa,Ukraine,Verduras,Offline,Alta,44608,791445052,44611,5033,154.06,90.93,775383.98,457650.69000000006
C4899,Africa,Sudan,Snacks,Online,Alta,44293,489918839,44307,6727,152.58,97.44,1026405.66,655478.88
