id_cliente,zona,pais,tipo_de_producto,canal_de_venta,prioridad,fecha_pedido,id_pedido,fecha_envio,unidades,precio_unitario,coste_unitario,importe_venta_total,importe_coste_total
c5243,centroamerica y caribe,saint lucia,cereales,offline,baja,44713,524310338,44735,3935,205.7,117.11,809429.5,460827.85
c4811,centroamerica y caribe,jamaica,snacks,offline,alta,44097,481168830,44124,7404,152.58,97.44,1129702.32,721445.76
c5535,africa,bahrain,domestico,online,media,44747,553562295,44795,239,668.27,502.54,159716.53,120107.06
c9634,africa,pakistan,cereales,offline,critica,44662,963414561,44685,4633,205.7,117.11,953008.1,542570.63
c6529,centroamerica y caribe,saint lucia,cereales,online,baja,44079,652961957,44081,4808,205.7,117.11,989005.6,563064.88
c4347,africa,angola,snacks,online,critica,43901,434753310,43928,2021,152.58,97.44,308364.18000000005,196926.24
c7416,europa,kosovo,cosmeticos,online,baja,44133,741649949,44183,9556,437.2,263.33,4177883.1999999997,2516381.48
c2768,europa,georgia,frutas,offline,baja,44409,276825702,44419,7732,9.33,6.92,72139.56,53505.44
c9637,australia y oceania,nauru,domestico,online,media,44506,963766896,44521,8896,668.27,502.54,5944929.92,4470595.84
c2962,australia y oceania,solomon islands,material de oficina,online,baja,44871,296272361,44876,2430,651.21,524.96,1582440.3,1275652.8
c7884,asia,thailand,alimento infantil,offline,critica,44010,788453423,44047,9744,255.28,159.42,2487448.32,1553388.48
c5247,europa,russia,cereales,offline,media,44230,524733912,44235,9280,205.7,117.11,1908896,1086780.8
c8098,australia y oceania,samoa,frutas,online,media,44852,809850156,44869,1513,9.33,6.92,14116.29,10469.96
c3188,australia y oceania,vanuatu,snacks,offline,baja,44822,318850982,44840,3946,152.58,97.44,602080.68,384498.24
c9470,africa,lesotho,frutas,offline,alta,44278,947097718,44296,6116,9.33,6.92,57062.28,42322.72
c1602,australia y oceania,solomon islands,bebida,online,alta,44026,160264194,44040,4591,47.45,31.79,217842.95,145947.88999999998
c4443,asia,taiwan,snacks,offline,critica,43974,444336736,43991,7969,152.58,97.44,1215910.02,776499.36
c7556,asia,singapore,verduras,online,baja,44700,755614173,44726,1880,154.06,90.93,289632.8,170948.40000000002
c5707,africa,ghana,verduras,offline,media,44840,570707833,44841,3985,154.06,90.93,613929.1,362356.05000000005
c3365,europa,belarus,bebida,offline,alta,44744,336541545,44791,8977,47.45,31.79,425958.65,285378.83
c1203,africa,lesotho,snacks,offline,critica,43864,120351636,43887,3578,152.58,97.44,545931.24,348640.32
c9596,africa,democratic republic of the congo,cereales,online,critica,44407,959686934,44441,1545,205.7,117.11,317806.5,180934.95
c8124,europa,san marino,frutas,online,baja,44555,812408769,44600,8663,9.33,6.92,80825.79,59947.96
c4066,africa,mauritius,frutas,online,media,44199,406690967,44207,7749,9.33,6.92,72298.17,53623.08
c9910,europa,kosovo,verduras,online,media,44422,991019856,44464,3653,154.06,90.93,562781.18,332167.29000000004
c2841,africa,tunisia,verduras,offline,alta,43845,284194266,43846,8254,154.06,90.93,1271611.24,750536.2200000001
c1253,europa,czech republic,material de oficina,online,alta,44367,125325524,44371,5463,651.21,524.96,3557560.23,2867856.48
c6238,australia y oceania,federated states of micronesia,cosmeticos,offline,baja,44379,623837459,44387,6222,437.2,263.33,2720258.4,1638439.26
c6094,europa,estonia,domestico,offline,media,44508,609466397,44540,3506,668.27,502.54,2342954.62,1761905.24
c7822,asia,nepal,frutas,offline,baja,43961,782261168,43997,7318,9.33,6.92,68276.94,50640.56
c5625,africa,democratic republic of the congo,bebida,offline,media,44180,562583100,44220,9696,47.45,31.79,460075.2,308235.83999999997
c3411,asia,singapore,snacks,offline,alta,44144,341106021,44147,9707,152.58,97.44,1481094.06,945850.08
c1288,asia,india,bebida,online,alta,44023,128816258,44024,8448,47.45,31.79,400857.60000000003,268561.92
c9070,africa,angola,cereales,offline,media,44655,907012641,44700,4051,205.7,117.11,833290.7,474412.61
c5773,asia,kyrgyzstan,alimento infantil,online,critica,43895,577306497,43902,6676,255.28,159.42,1704249.28,1064287.92
c7116,africa,burundi,domestico,offline,critica,44439,711621654,44441,3516,668.27,502.54,2349637.32,1766930.6400000001
c7021,africa,south africa,material de oficina,online,media,43913,702194440,43920,3794,651.21,524.96,2470690.74,1991698.2400000002
c9115,europa,georgia,cereales,offline,baja,44787,911573684,44823,3765,205.7,117.11,774460.5,440919.15
c4226,africa,the gambia,bebida,offline,baja,44458,422620713,44474,1715,47.45,31.79,81376.75,54519.85
c1885,asia,nepal,domestico,online,critica,44122,188509356,44135,2963,668.27,502.54,1980084.01,1489026.02
c7827,europa,albania,verduras,online,media,44081,782725942,44089,4855,154.06,90.93,747961.3,441465.15
c1490,centroamerica y caribe,dominica,material de oficina,online,critica,44259,149069297,44277,1772,651.21,524.96,1153944.12,930229.1200000001
c3516,africa,oman,bebida,online,media,44728,351650750,44751,126,47.45,31.79,5978.700000000001,4005.54
c8248,africa,ethiopia,cereales,online,media,44141,824894130,44185,3359,205.7,117.11,690946.2999999999,393372.49
c6235,centroamerica y caribe,saint kitts and nevis,bebida,online,alta,44429,623535764,44440,6944,47.45,31.79,329492.80000000005,220749.75999999998
c6726,africa,the gambia,verduras,online,media,44017,672624480,44065,3386,154.06,90.93,521647.16000000003,307888.98000000004
c6175,africa,rwanda,cosmeticos,online,media,44607,617521607,44644,7221,437.2,263.33,3157021.1999999997,1901505.93
c1739,asia,japan,frutas,offline,critica,44396,173900973,44396,17,9.33,6.92,158.61,117.64
c4777,europa,ireland,verduras,online,baja,44858,477748906,44883,5373,154.06,90.93,827764.38,488566.89
c9353,europa,andorra,alimento infantil,offline,media,43962,935364234,43996,3918,255.28,159.42,1000187.04,624607.5599999999
c5733,asia,kazakhstan,snacks,online,critica,43997,573358285,44011,8313,152.58,97.44,1268397.54,810018.72
c2886,europa,italy,verduras,offline,alta,44790,288654887,44833,8251,154.06,90.93,1271149.06,750263.43
c5984,africa,tanzania,snacks,offline,baja,44228,598490369,44234,5455,152.58,97.44,832323.9,531535.2
c2904,centroamerica y caribe,antigua and barbuda,ropa,offline,critica,43997,290413558,44031,8680,109.28,35.84,948550.4,311091.2
c4722,africa,qatar,cosmeticos,online,media,43843,472285783,43857,8713,437.2,263.33,3809323.6,2294394.29
c5222,africa,jordan,carnicos,offline,media,44181,522280871,44208,3371,421.89,364.69,1422191.19,1229369.99
c3388,centroamerica y caribe,el salvador,domestico,online,baja,44527,338885152,44541,2502,668.27,502.54,1672011.54,1257355.08
c7908,australia y oceania,tonga,domestico,offline,baja,44024,790897452,44029,2986,668.27,502.54,1995454.22,1500584.4400000002
c5674,africa,madagascar,carnicos,offline,alta,44049,567429101,44093,3735,421.89,364.69,1575759.15,1362117.15
c2279,africa,seychelles,alimento infantil,offline,media,44559,227903926,44571,691,255.28,159.42,176398.48,110159.21999999999
c8520,africa,swaziland,bebida,offline,media,44615,852058255,44620,1827,47.45,31.79,86691.15000000001,58080.33
c8899,australia y oceania,tonga,cereales,online,critica,43946,889940917,43951,2149,205.7,117.11,442049.3,251669.38999999998
c2119,africa,azerbaijan,bebida,offline,media,44516,211913239,44527,8692,47.45,31.79,412435.4,276318.68
c5586,africa,madagascar,cereales,offline,critica,44783,558649051,44788,5523,205.7,117.11,1136081.0999999999,646798.53
c5911,africa,iran,alimento infantil,online,alta,44393,591134679,44431,8743,255.28,159.42,2231913.04,1393809.0599999998
c8406,australia y oceania,new zealand,cosmeticos,offline,baja,44708,840668952,44752,1479,437.2,263.33,646618.7999999999,389465.06999999995
c5588,africa,democratic republic of the congo,domestico,online,critica,44103,558863198,44127,8894,668.27,502.54,5943593.38,4469590.76
c8676,europa,lithuania,alimento infantil,offline,baja,44754,867641246,44769,3180,255.28,159.42,811790.4,506955.6
c7092,africa,seychelles,cereales,online,baja,44808,709239423,44828,8561,205.7,117.11,1760997.7,1002578.71
c8962,europa,croatia,cereales,online,critica,44124,896206557,44151,6291,205.7,117.11,1294058.7,736739.01
c9614,africa,swaziland,alimento infantil,online,critica,44799,961403977,44839,9656,255.28,159.42,2464983.68,1539359.5199999998
c5080,asia,singapore,snacks,online,alta,44374,508005511,44423,8975,152.58,97.44,1369405.5,874524
c5594,europa,germany,frutas,online,critica,44717,559497487,44726,6595,9.33,6.92,61531.35,45637.4
c4096,europa,norway,cosmeticos,online,baja,44185,409678733,44198,1896,437.2,263.33,828931.2,499273.68
c7726,asia,malaysia,cosmeticos,online,media,44418,772660577,44434,6290,437.2,263.33,2749988,1656345.7
c6328,europa,austria,bebida,online,critica,44590,632866847,44604,8219,47.45,31.79,389991.55000000005,261282.00999999998
c3950,asia,malaysia,snacks,online,media,44022,395033872,44035,8156,152.58,97.44,1244442.4800000002,794720.64
c5342,africa,lesotho,cuidado personal,offline,alta,44793,534210479,44802,3607,81.73,56.67,294800.11,204408.69
c2457,africa,benin,frutas,offline,alta,43908,245757997,43920,4107,9.33,6.92,38318.31,28420.44
c5953,europa,greece,material de oficina,offline,baja,44260,595350253,44279,6225,651.21,524.96,4053782.25,3267876
c4689,europa,lithuania,cereales,offline,baja,44715,468973577,44755,8558,205.7,117.11,1760380.5999999999,1002227.38
c6229,africa,comoros,carnicos,offline,alta,44806,622926795,44830,6736,421.89,364.69,2841851.04,2456551.84
c5338,asia,myanmar,domestico,offline,media,44213,533821237,44248,8421,668.27,502.54,5627501.67,4231889.34
c6485,africa,ethiopia,cuidado personal,online,baja,44330,648580729,44351,8306,81.73,56.67,678849.38,470701.02
c1344,africa,guinea,cereales,offline,critica,44608,134441602,44656,3112,205.7,117.11,640138.3999999999,364446.32
c9289,centroamerica y caribe,saint lucia,cosmeticos,offline,baja,44125,928952682,44140,6597,437.2,263.33,2884208.4,1737188.01
c9899,africa,eritrea,material de oficina,offline,media,44192,989975297,44234,4545,651.21,524.96,2959749.45,2385943.2
c1456,africa,niger,cuidado personal,offline,baja,44702,145683276,44730,9774,81.73,56.67,798829.02,553892.5800000001
c5445,centroamerica y caribe,barbados,cosmeticos,online,media,44649,544562947,44692,7132,437.2,263.33,3118110.4,1878069.5599999998
c8054,australia y oceania,tonga,snacks,offline,critica,44742,805413138,44783,8501,152.58,97.44,1297082.58,828337.44
c9673,asia,indonesia,bebida,offline,baja,44792,967345178,44833,7789,47.45,31.79,369588.05000000005,247612.31
c2397,asia,indonesia,ropa,online,alta,44234,239782893,44283,5941,109.28,35.84,649232.48,212925.44000000003
c1524,africa,lebanon,cuidado personal,offline,critica,44739,152462613,44774,5930,81.73,56.67,484658.9,336053.10000000003
c5054,africa,afghanistan,ropa,online,critica,44470,505433166,44478,7760,109.28,35.84,848012.8,278118.4
c7190,europa,hungary,frutas,offline,baja,44869,719055879,44909,3468,9.33,6.92,32356.44,23998.56
c2840,africa,gabon,cosmeticos,offline,media,43872,284004580,43912,2121,437.2,263.33,927301.2,558522.9299999999
c1112,asia,mongolia,material de oficina,offline,media,44780,111265599,44811,4818,651.21,524.96,3137529.7800000003,2529257.2800000003
c2821,norteamerica,canada,alimento infantil,offline,baja,44255,282137763,44280,9689,255.28,159.42,2473407.92,1544620.38
c4982,africa,afghanistan,domestico,online,alta,44327,498232400,44374,6894,668.27,502.54,4607053.38,3464510.7600000002
c5314,europa,liechtenstein,cereales,offline,media,44563,531473338,44572,3626,205.7,117.11,745868.2,424640.86
c6740,centroamerica y caribe,honduras,alimento infantil,online,critica,44674,674096906,44713,9109,255.28,159.42,2325345.52,1452156.7799999998
c3886,norteamerica,mexico,alimento infantil,online,alta,44000,388651931,44050,9598,255.28,159.42,2450177.44,1530113.16
c5579,africa,liberia,material de oficina,online,media,44112,557999742,44132,3378,651.21,524.96,2199787.3800000004,1773314.8800000001
c3353,europa,ireland,snacks,offline,alta,44120,335314166,44136,5768,152.58,97.44,880081.4400000001,562033.92
c2940,africa,morocco,carnicos,offline,critica,44324,294081532,44340,4115,421.89,364.69,1736077.3499999999,1500699.35
c1781,centroamerica y caribe,dominica,ropa,offline,media,44650,178100669,44690,2801,109.28,35.84,306093.28,100387.84000000001
c2514,africa,cameroon,domestico,offline,media,44125,251482903,44141,8234,668.27,502.54,5502535.18,4137914.3600000003
c8486,asia,nepal,carnicos,offline,baja,44534,848652064,44550,3860,421.89,364.69,1628495.4,1407703.4
c1243,europa,albania,cereales,online,critica,44676,124344480,44697,5150,205.7,117.11,1059355,603116.5
c8036,asia,maldives,cuidado personal,online,baja,44020,803608977,44022,4609,81.73,56.67,376693.57,261192.03
c7318,africa,turkey,ropa,offline,alta,44269,731806886,44314,6775,109.28,35.84,740372,242816.00000000003
c5246,australia y oceania,new zealand,verduras,offline,critica,44663,524612033,44682,3213,154.06,90.93,494994.78,292158.09
c4180,africa,lebanon,cereales,offline,alta,44588,418010747,44599,7524,205.7,117.11,1547686.7999999998,881135.64
c7183,europa,luxembourg,ropa,online,baja,44100,718301856,44147,336,109.28,35.84,36718.08,12042.240000000002
c4520,africa,togo,ropa,online,media,44446,452096688,44457,4311,109.28,35.84,471106.08,154506.24000000002
c5163,europa,hungary,cuidado personal,offline,alta,44408,516319072,44439,9142,81.73,56.67,747175.66,518077.14
c5282,europa,lithuania,domestico,online,baja,43961,528205335,44006,6551,668.27,502.54,4377836.77,3292139.54
c1753,asia,bangladesh,material de oficina,offline,media,44792,175304305,44822,5294,651.21,524.96,3447505.74,2779138.24
c5654,asia,china,bebida,online,baja,44558,565477311,44583,6157,47.45,31.79,292149.65,195731.03
c1768,africa,equatorial guinea,carnicos,offline,media,44717,176898181,44728,6958,421.89,364.69,2935510.62,2537513.02
c7080,europa,belgium,cereales,offline,media,44787,708053243,44816,7544,205.7,117.11,1551800.7999999998,883477.84
c3277,africa,turkey,snacks,online,alta,43910,327741324,43919,4796,152.58,97.44,731773.68,467322.24
c4250,asia,indonesia,cuidado personal,offline,media,44507,425073754,44552,7625,81.73,56.67,623191.25,432108.75
c6594,europa,russia,frutas,online,baja,44447,659474360,44464,1973,9.33,6.92,18408.09,13653.16
c3106,europa,armenia,carnicos,online,media,43835,310679471,43857,5814,421.89,364.69,2452868.46,2120307.66
c5287,centroamerica y caribe,belize,cosmeticos,online,critica,44488,528737914,44531,4153,437.2,263.33,1815691.5999999999,1093609.49
c2840,europa,finland,snacks,offline,alta,44195,284011018,44221,4026,152.58,97.44,614287.0800000001,392293.44
c4171,australia y oceania,samoa,alimento infantil,offline,baja,44544,417172610,44549,9501,255.28,159.42,2425415.28,1514649.42
c4892,africa,the gambia,cosmeticos,offline,critica,44139,489209020,44170,6675,437.2,263.33,2918310,1757727.75
c1314,europa,greece,domestico,online,baja,44341,131419074,44380,8679,668.27,502.54,5799915.33,4361544.66
c3954,europa,finland,bebida,online,critica,44568,395414102,44596,674,47.45,31.79,31981.300000000003,21426.46
c6031,centroamerica y caribe,trinidad and tobago,cereales,offline,baja,43866,603117930,43902,4853,205.7,117.11,998262.1,568334.83
c5967,asia,vietnam,frutas,online,baja,44557,596766889,44572,5439,9.33,6.92,50745.87,37637.88
c2889,asia,indonesia,cuidado personal,offline,media,44414,288909804,44418,3686,81.73,56.67,301256.78,208885.62
c1124,europa,norway,cereales,online,media,44485,112408006,44492,2882,205.7,117.11,592827.4,337511.02
c5704,africa,zimbabwe,cuidado personal,offline,critica,44404,570435321,44419,3343,81.73,56.67,273223.39,189447.81
c8864,africa,namibia,alimento infantil,online,critica,43949,886478078,43980,7418,255.28,159.42,1893667.04,1182577.5599999998
c3543,australia y oceania,tonga,cereales,online,alta,44609,354335105,44658,4487,205.7,117.11,922975.8999999999,525472.57
c5881,asia,malaysia,carnicos,online,critica,43848,588117730,43872,5960,421.89,364.69,2514464.4,2173552.4
c5722,africa,egypt,bebida,online,critica,43972,572249782,43972,282,47.45,31.79,13380.900000000001,8964.78
c7114,africa,saudi arabia,domestico,offline,baja,44302,711467587,44339,7924,668.27,502.54,5295371.4799999995,3982126.96
c5808,centroamerica y caribe,panama,material de oficina,online,critica,44830,580819976,44858,6393,651.21,524.96,4163185.5300000003,3356069.2800000003
c2756,centroamerica y caribe,haiti,material de oficina,online,media,44647,275668275,44681,5223,651.21,524.96,3401269.83,2741866.08
c8616,africa,mauritania,cereales,offline,alta,44560,861686313,44560,983,205.7,117.11,202203.09999999998,115119.13
c3248,africa,the gambia,carnicos,offline,critica,44477,324860417,44518,2271,421.89,364.69,958112.19,828210.99
c3214,europa,ireland,snacks,offline,critica,43933,321489417,43934,4718,152.58,97.44,719872.4400000001,459721.92
c3281,europa,san marino,cosmeticos,online,baja,44695,328184640,44741,5983,437.2,263.33,2615767.6,1575503.39
c7918,africa,united arab emirates,material de oficina,offline,baja,43981,791869914,44004,760,651.21,524.96,494919.60000000003,398969.60000000003
c8797,africa,mauritania,cuidado personal,online,media,44375,879781568,44425,5771,81.73,56.67,471663.83,327042.57
c7294,centroamerica y caribe,nicaragua,carnicos,offline,critica,43909,729468429,43934,4773,421.89,364.69,2013680.97,1740665.3699999999
c9987,asia,malaysia,ropa,offline,alta,43895,998791825,43911,3551,109.28,35.84,388053.28,127267.84000000001
c6159,africa,zambia,cosmeticos,online,alta,44226,615925586,44252,4923,437.2,263.33,2152335.6,1296373.5899999999
c8293,africa,malawi,frutas,online,baja,43897,829356038,43919,3737,9.33,6.92,34866.21,25860.04
c2578,africa,lesotho,cuidado personal,offline,alta,44660,257882010,44668,1872,81.73,56.67,152998.56,106086.24
c7406,africa,malawi,carnicos,offline,baja,44238,740614831,44242,3241,421.89,364.69,1367345.49,1181960.29
c5869,africa,iraq,carnicos,offline,critica,44154,586978328,44171,8786,421.89,364.69,3706725.54,3204166.34
c4267,asia,turkmenistan,domestico,offline,media,43991,426708829,44007,1480,668.27,502.54,989039.6,743759.2000000001
c9598,africa,united arab emirates,material de oficina,offline,baja,44001,959855163,44010,1328,651.21,524.96,864806.88,697146.88
c7067,asia,maldives,domestico,online,alta,44581,706778657,44599,366,668.27,502.54,244586.82,183929.64
c9581,europa,romania,domestico,online,critica,44710,958153140,44713,7661,668.27,502.54,5119616.47,3849958.94
c8249,africa,lebanon,cosmeticos,offline,critica,44558,824964940,44597,4313,437.2,263.33,1885643.5999999999,1135742.29
c3885,europa,portugal,cosmeticos,online,alta,43920,388512885,43954,8451,437.2,263.33,3694777.1999999997,2225401.83
c2504,europa,bosnia and herzegovina,material de oficina,offline,critica,44826,250408303,44841,236,651.21,524.96,153685.56,123890.56000000001
c1825,africa,iraq,snacks,offline,critica,44752,182575023,44797,6861,152.58,97.44,1046851.3800000001,668535.84
c4772,europa,moldova,ropa,offline,critica,44457,477249372,44506,7549,109.28,35.84,824954.72,270556.16000000003
c5969,africa,liberia,cereales,offline,alta,44322,596980178,44364,8556,205.7,117.11,1759969.2,1001993.16
c5246,africa,sudan,alimento infantil,online,baja,43831,524628770,43833,8166,255.28,159.42,2084616.48,1301823.72
c3133,africa,democratic republic of the congo,cosmeticos,online,media,44183,313368976,44229,1698,437.2,263.33,742365.6,447134.33999999997
c5366,africa,morocco,snacks,offline,media,44633,536687123,44635,6501,152.58,97.44,991922.5800000001,633457.44
c9383,centroamerica y caribe,saint vincent and the grenadines,frutas,online,media,44063,938382041,44103,6954,9.33,6.92,64880.82,48121.68
c8825,africa,pakistan,domestico,offline,baja,44632,882565057,44670,9468,668.27,502.54,6327180.359999999,4758048.72
c7036,europa,sweden,cereales,online,alta,43948,703659999,43965,7485,205.7,117.11,1539664.5,876568.35
c3564,australia y oceania,palau,cuidado personal,online,critica,43945,356403195,43954,6480,81.73,56.67,529610.4,367221.60000000003
c7658,europa,poland,cereales,offline,critica,44089,765843474,44125,8958,205.7,117.11,1842660.5999999999,1049071.38
c6773,africa,equatorial guinea,carnicos,online,critica,43997,677342164,44027,9453,421.89,364.69,3988126.17,3447414.57
c7065,australia y oceania,kiribati,domestico,offline,media,43951,706573092,43966,9535,668.27,502.54,6371954.45,4791718.9
c1895,asia,myanmar,cereales,offline,critica,44383,189522588,44409,2800,205.7,117.11,575960,327908
c3324,centroamerica y caribe,haiti,domestico,online,critica,44304,332489478,44342,9880,668.27,502.54,6602507.6,4965095.2
c1620,africa,mauritius,snacks,online,media,43916,162085092,43953,3435,152.58,97.44,524112.30000000005,334706.39999999997
c5752,europa,luxembourg,cereales,online,critica,44092,575233256,44140,3158,205.7,117.11,649600.6,369833.38
c2891,australia y oceania,tonga,ropa,offline,baja,44804,289170300,44815,773,109.28,35.84,84473.44,27704.320000000003
c7914,europa,ukraine,verduras,offline,alta,44608,791445052,44611,5033,154.06,90.93,775383.98,457650.69000000006
c4899,africa,sudan,snacks,online,alta,44293,489918839,44307,6727,152.58,97.44,1026405.66,655478.88
c5627,europa,france,domestico,online,baja,44274,562765491,44297,3669,668.27,502.54,2451882.63,1843819.26
c9084,asia,laos,ropa,offline,media,44068,908471333,44090,5711,109.28,35.84,624098.08,204682.24000000002
c5958,centroamerica y caribe,dominica,cosmeticos,online,critica,43861,595835196,43902,9730,437.2,263.33,4253956,2562200.9
c1139,europa,estonia,snacks,offline,alta,43985,113968408,44008,4639,152.58,97.44,707818.6200000001,452024.16
c9222,africa,afghanistan,cuidado personal,offline,critica,44400,922294795,44450,6380,81.73,56.67,521437.4,361554.60000000003
c5005,africa,eritrea,frutas,online,critica,44164,500550687,44181,2926,9.33,6.92,27299.58,20247.92
c8987,africa,oman,carnicos,online,alta,44051,898784911,44058,9283,421.89,364.69,3916404.8699999996,3385417.27
c1873,centroamerica y caribe,cuba,snacks,offline,media,43939,187358796,43957,2486,152.58,97.44,379313.88,242235.84
c1069,africa,oman,cereales,offline,critica,44370,106946170,44404,6603,205.7,117.11,1358237.0999999999,773277.33
c2185,europa,luxembourg,material de oficina,offline,alta,43950,218533360,43953,7733,651.21,524.96,5035806.930000001,4059515.68
c1534,africa,namibia,material de oficina,offline,baja,44039,153419196,44050,9004,651.21,524.96,5863494.840000001,4726739.840000001
c9632,asia,india,frutas,online,alta,44055,963215005,44064,5580,9.33,6.92,52061.4,38613.6
c1698,australia y oceania,palau,verduras,offline,alta,44088,169844615,44123,9651,154.06,90.93,1486833.06,877565.43
c3155,europa,serbia,cuidado personal,online,alta,44373,315544354,44412,5441,81.73,56.67,444692.93,308341.47000000003
c4128,africa,mauritania,verduras,offline,critica,44768,412863051,44778,4206,154.06,90.93,647976.36,382451.58
c8946,asia,maldives,frutas,offline,alta,44237,894662034,44240,9232,9.33,6.92,86134.56,63885.44
c4641,africa,liberia,cuidado personal,offline,critica,44500,464115130,44509,836,81.73,56.67,68326.28,47376.12
c1447,europa,greece,bebida,online,media,44290,144708669,44321,1366,47.45,31.79,64816.700000000004,43425.14
c1302,centroamerica y caribe,dominica,frutas,offline,baja,44054,130241477,44066,202,9.33,6.92,1884.66,1397.84
c2348,asia,vietnam,cereales,offline,critica,44387,234824883,44396,8756,205.7,117.11,1801109.2,1025415.16
c3428,asia,sri lanka,cereales,offline,alta,44463,342882716,44478,5470,205.7,117.11,1125179,640591.7
c8591,europa,portugal,domestico,offline,media,44648,859151303,44687,818,668.27,502.54,546644.86,411077.72000000003
c4586,norteamerica,united states of america,carnicos,offline,critica,43887,458679473,43912,2304,421.89,364.69,972034.5599999999,840245.76
c1368,centroamerica y caribe,jamaica,snacks,online,critica,44407,136828553,44441,9464,152.58,97.44,1444017.12,922172.16
c9592,europa,cyprus,alimento infantil,online,alta,43880,959272372,43891,8867,255.28,159.42,2263567.7600000002,1413577.14
c9119,africa,iran,cereales,offline,media,44304,911997258,44323,9110,205.7,117.11,1873927,1066872.1
c7513,asia,sri lanka,verduras,offline,critica,44169,751302039,44175,5824,154.06,90.93,897245.4400000001,529576.3200000001
c8537,australia y oceania,east timor,snacks,online,media,44198,853798043,44232,6669,152.58,97.44,1017556.0200000001,649827.36
c7664,africa,niger,carnicos,online,critica,44741,766409099,44745,6338,421.89,364.69,2673938.82,2311405.22
c5563,australia y oceania,australia,frutas,online,media,44206,556371533,44236,1555,9.33,6.92,14508.15,10760.6
c3612,africa,botswana,alimento infantil,online,media,44802,361234176,44815,6075,255.28,159.42,1550826,968476.4999999999
c8388,europa,portugal,frutas,online,media,44708,838858354,44728,5683,9.33,6.92,53022.39,39326.36
c9174,asia,south korea,bebida,offline,alta,44860,917417895,44862,3197,47.45,31.79,151697.65000000002,101632.62999999999
c9453,asia,philippines,carnicos,offline,media,44255,945399129,44284,3466,421.89,364.69,1462270.74,1264015.54
c4416,centroamerica y caribe,saint vincent and the grenadines,carnicos,offline,baja,44643,441600883,44647,8369,421.89,364.69,3530797.4099999997,3052090.61
c3451,centroamerica y caribe,panama,verduras,online,critica,44793,345134484,44841,1818,154.06,90.93,280081.08,165310.74000000002
c7654,europa,italy,carnicos,offline,critica,44139,765423762,44153,4756,421.89,364.69,2006508.8399999999,1734465.64
c5322,asia,tajikistan,alimento infantil,offline,media,44353,532205045,44378,154,255.28,159.42,39313.12,24550.679999999997
c3455,europa,montenegro,verduras,online,media,44641,345527160,44679,8020,154.06,90.93,1235561.2,729258.6000000001
c5257,africa,sao tome and principe,verduras,online,critica,44357,525751435,44382,388,154.06,90.93,59775.28,35280.840000000004
c5635,africa,somalia,verduras,online,baja,44569,563551700,44616,6326,154.06,90.93,974583.56,575223.18
c4699,europa,italy,alimento infantil,offline,baja,44402,469914281,44426,6933,255.28,159.42,1769856.24,1105258.8599999999
c3261,europa,poland,carnicos,online,alta,44695,326138007,44716,339,421.89,364.69,143020.71,123629.91
c7338,europa,ukraine,material de oficina,offline,critica,44345,733834207,44356,6704,651.21,524.96,4365711.84,3519331.8400000003
c5649,asia,cambodia,domestico,online,critica,43963,564926707,43970,3221,668.27,502.54,2152497.67,1618681.34
c1116,europa,bosnia and herzegovina,ropa,offline,critica,44305,111651837,44341,9115,109.28,35.84,996087.2,326681.60000000003
c6365,asia,philippines,verduras,online,media,44709,636558425,44720,639,154.06,90.93,98444.34,58104.270000000004
c3225,asia,japan,snacks,offline,alta,44660,322507798,44672,6079,152.58,97.44,927533.8200000001,592337.76
c1226,asia,turkmenistan,ropa,offline,alta,44311,122673785,44315,754,109.28,35.84,82397.12,27023.360000000004
c6105,europa,andorra,verduras,offline,media,43963,610542714,43980,2012,154.06,90.93,309968.72000000003,182951.16
c6299,africa,kenya,alimento infantil,online,baja,44584,629913413,44601,4232,255.28,159.42,1080344.96,674665.44
c4448,africa,mozambique,ropa,online,alta,44159,444897210,44197,3826,109.28,35.84,418105.28,137123.84000000003
c3899,australia y oceania,solomon islands,snacks,offline,alta,44472,389917933,44518,4236,152.58,97.44,646328.88,412755.83999999997
c4197,africa,democratic republic of the congo,cosmeticos,online,alta,44323,419711911,44348,936,437.2,263.33,409219.2,246476.87999999998
c5593,africa,uganda,ropa,offline,baja,44223,559327971,44270,6431,109.28,35.84,702779.68,230487.04
c4541,europa,albania,material de oficina,online,alta,44833,454127442,44877,5257,651.21,524.96,3423410.97,2759714.72
c7197,australia y oceania,samoa,cereales,online,critica,44348,719784152,44388,8981,205.7,117.11,1847391.7,1051764.91
c6922,asia,indonesia,verduras,online,alta,44243,692284429,44262,1201,154.06,90.93,185026.06,109206.93000000001
c6779,africa,south africa,snacks,offline,baja,44573,677927100,44579,2549,152.58,97.44,388926.42000000004,248374.56
c6033,africa,malawi,cereales,online,baja,44496,603323495,44536,5684,205.7,117.11,1169198.8,665653.24
c4653,europa,united kingdom,ropa,online,baja,43841,465397441,43884,300,109.28,35.84,32784,10752.000000000002
c7813,centroamerica y caribe,jamaica,alimento infantil,online,alta,44668,781385266,44673,8119,255.28,159.42,2072618.32,1294330.98
c3388,asia,nepal,material de oficina,offline,media,44490,338835799,44495,7898,651.21,524.96,5143256.58,4146134.08
c2456,africa,mali,alimento infantil,online,critica,44094,245610368,44126,421,255.28,159.42,107472.88,67115.81999999999
c7798,asia,china,alimento infantil,online,alta,43897,779882800,43911,3506,255.28,159.42,895011.68,558926.5199999999
